0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.394965830743746539e-06,-3.185598871486783687e-05,-5.651868965541073651e-06,0.000000000000000000e+00,-2.093743894991107715e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.075087406346578697e-06,-3.120385804168900973e-05,-3.569894163243545464e-08,-6.349729782162700939e-08,-3.716201301081396344e-08,-2.926142756757006852e-10,0.000000000000000000e+00,0.000000000000000000e+00,-4.353582626018092364e-05,-4.138465001241475698e-03,-1.034463899294350495e-02,8.995983576332444590e-04,-5.585171854123271995e-03,1.451603210476634480e-02,-1.637430895890487625e-02,-1.471588727592642622e-03,6.693795803557681112e-03,-5.627052521347476050e-03,3.528463929907015018e-03,-7.350856869580864143e-03,-2.184009610122173480e-03,-2.132767620220523471e-04,1.515353018459408580e-03,-4.987256294266504200e-03,5.372128031043449381e-03,2.105533473462218414e-04,-5.507123356371839210e-03,5.168298432101487393e-03,-5.863768991679729758e-03,6.163420072558820247e-03,-1.238040888559415256e-02,3.548774877033693698e-03,3.230956772539189843e-03,-1.986735530361042820e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.831905543977776465e-03,-1.352608394657692529e-03,5.092299280167397746e-03,1.607583622820819760e-03,-2.087218992497542544e-03,2.179557500841618548e-03,-2.872427320844329283e-03,1.626808859133430400e-03,-3.814169695767625004e-04,3.435091001530216526e-04,4.181792319335724678e-04,3.608814078512406981e-04,-3.702284545406963213e-04,2.585013729689490029e-05,-3.670698307083537001e-04,1.468821895954244101e-03,-1.650274487945810895e-03,2.875398416398883836e-04,1.565709182472816569e-03,-9.191723256304456776e-04,2.674761120447489114e-04,-3.172501823597683314e-04,5.084167675920423695e-04,6.414870491790464072e-04,-2.258332960848150224e-03,-4.768986946155783538e-05,0.000000000000000000e+00,-3.414869958587264318e-05,7.360694443208010314e-03,-2.602396716886540458e-03,-2.576130203740903749e-03,-1.355011319906054487e-03,2.878918648276095841e-03,-3.184765729516887429e-03,1.788312221408830957e-03,-1.093189117287510269e-03,-9.802942406285950015e-05,8.320560744564834766e-05,9.734272656907205529e-05,1.040773907540521213e-04,-5.014329100236537698e-04,7.269393726561615855e-04,-3.324610270925995809e-04,-1.226661169635217532e-03,1.324353593000395868e-03,-5.938001732622144851e-04,-1.098686699413616193e-03,4.072181754151670821e-05,4.860840715962361724e-04,3.924461116212535437e-04,-5.489047616051406222e-04,-5.135265558882291543e-04,1.205357741516263322e-04,5.022151729114792719e-04,6.743388395766978615e-09,-3.222292706284326028e-03,1.815450873501067708e-02,-7.225058327565147013e-04,2.720101968532433884e-03,1.723664715336574666e-04,-2.494831771378048547e-03,1.227755141108403253e-03,-7.759694023384985061e-04,6.174469186654766000e-04,2.734702525522303721e-04,7.142236771139655056e-05,-4.240023176097781963e-04,-1.766794316498129867e-04,6.621488145622241939e-04,-6.402486876991789070e-04,7.945434330344537666e-04,4.923929781426706178e-04,-6.866372525728207639e-04,5.671030162198400408e-04,5.572038194415841793e-04,-3.860111199200641957e-05,-4.145756464570890120e-04,-7.654193448905784831e-04,1.870743460483146692e-04,-7.603544779484039222e-04,2.039917664224364779e-03,-1.321373040815976806e-02,-8.759018832830531088e-07,-3.293721443786944147e-03,-2.605909889656133835e-02,-2.094620302925101832e-03,1.054371560262181611e-03,-1.301435084128445838e-03,1.405817839003002017e-03,-1.043205911828026669e-03,-1.040819086636172585e-04,5.355465365277165945e-04,-1.223458643816912727e-03,1.176438116273667046e-03,-4.015512121224088763e-04,7.451447335377263219e-04,-9.289547421542530478e-04,1.118296341198888764e-03,-1.196169200311628577e-03,9.191514623905866445e-04,-3.633129945731032031e-04,2.153188482222832519e-04,-3.949345046397303906e-04,2.145527443630503798e-05,5.984615395551517525e-04,3.675418849648390501e-05,4.148486204372513761e-04,3.525736857537552812e-04,-1.246972299633640870e-03,2.205984524410674850e-03,-1.545922599044045843e-03,-1.313601021598093110e-02,2.533545789798389344e-03,-7.052580591303173442e-04,-6.430503179092177677e-04,6.384734049435058893e-04,-1.687560724918789497e-04,8.304247516934287103e-04,-6.088963227760422825e-05,-5.775730171739818083e-04,4.345821648871513849e-04,-8.143581198282423246e-04,6.536468647356309973e-05,-1.123914423198228740e-04,2.079792408352940450e-04,-2.265923135380993887e-04,3.566097447751837729e-04,-1.505274226600961351e-05,-3.362430961232299804e-05,2.328843444691824959e-04,3.405206971919188608e-04,-6.885485263494523400e-05,-3.240070251075155843e-04,2.788103370856902480e-04,-9.738517326463834185e-04,-3.075350764872327282e-04,8.952664270711200082e-05,-3.714349380628872641e-03,-1.873454837718769243e-07,-1.957199255486624309e-02,3.556350179905817029e-03,-1.251229223894229081e-03,1.888999935068275994e-03,-2.474684386669076096e-03,-1.961578219057118645e-04,-7.052300854266853065e-04,-7.146802227122796974e-04,6.771860470404037760e-04,-4.689237998712794502e-04,5.884282813771936647e-05,2.770303363419837194e-04,-4.484462905614298653e-04,6.067949618105672981e-04,5.079908654037951134e-04,-3.991773875972407784e-04,3.847213095024645964e-04,1.356532974099457483e-04,-3.867182142264099197e-04,-1.234762842307783940e-04,2.388735592363954341e-04,1.552280873959303485e-04,-5.981454961991206510e-04,7.038535574841428858e-04,-9.092790996231828377e-05,-1.724491388772990668e-04,9.460633550777871855e-04,-2.751739757908270426e-06,-8.619809142635520560e-03,1.107851784486183671e-03,1.678863138894949418e-03,-2.621339922484396470e-03,1.328980779682953839e-03,-7.977422664544049202e-04,8.727247980597300234e-04,4.641062551597551866e-04,-8.103018742624586851e-04,8.861430287697282882e-04,-3.818136639903032224e-04,-3.253700172743586032e-04,7.562930772415192831e-04,-4.003614378729573051e-04,-9.278814238397332503e-04,1.105057735382614830e-03,-4.634621419252562039e-04,5.667308165691042481e-05,6.532428863991295021e-04,-9.300680419100477384e-05,-8.016987263405526932e-04,2.035761536994548193e-04,6.437954532618025060e-04,-9.326002025282143686e-04,4.426674032226668399e-04,-3.430771691593000744e-04,-8.374841578700090508e-03,-5.488524843005442888e-07,-6.758778141140155127e-03,-1.399179727958205829e-03,-2.450144318439800156e-03,1.713430753965090609e-03,-2.451039787654443313e-04,2.909290275588380706e-04,-2.936733474029009803e-04,-7.749728722329588936e-04,3.658056741177000549e-04,-7.625133093770574289e-04,6.018492835274610615e-04,1.620337305042391697e-04,-4.869201644022766299e-04,5.224793374276954410e-04,4.294740395739287710e-04,-3.463512066291866390e-04,-1.049521467153472491e-04,8.733303767788525181e-05,-8.100607732234313884e-04,1.779980587154897582e-04,7.350801665897677400e-04,-8.742649814549042489e-04,2.021669727926261721e-04,-6.676999153126078309e-04,2.988314519587279830e-04,-4.960753858371383992e-04,5.562184361766819157e-03,-5.967683259170657653e-06,-1.108694409575794220e-08,6.838329501384986242e-03,-4.912230053209792760e-04,-1.830805213266834333e-03,-9.991837984082245754e-04,8.877097230010389287e-05,-8.697385912549825820e-04,1.014880682846836272e-03,-4.289649163141323130e-04,-1.274477194035400095e-04,-6.514806358753008359e-04,-1.876322287990309047e-04,6.103767303493583957e-04,-3.793403653763580585e-04,-1.902668813814853714e-04,3.225576481874602576e-04,-8.300713209623977610e-05,2.693294149261028173e-04,1.809973147923776051e-05,-8.509649795204307014e-05,-2.776606415856766163e-04,-1.661424480236741049e-04,-1.341451801946503088e-04,2.873630775084905719e-04,-3.277365761839981582e-04,-4.781675864679481433e-04,-4.056561061362888923e-03,-8.212408154822002981e-08,-2.194775259773989982e-09,-2.155866314883315982e-02,7.592788490774221447e-04,-5.198356036325172476e-05,-1.046308562076009595e-04,-1.698810605413176276e-04,2.236614855362129321e-04,-8.285679280911011470e-04,3.584205017602689410e-04,1.655372516845679055e-04,8.624945657525562390e-05,1.238051040215186645e-04,-9.345397908826488321e-04,2.037999315683708965e-04,-1.363439903897364002e-04,-1.364806655932315120e-04,2.758472653234108826e-04,-6.152854071441447078e-05,3.896239668487153670e-04,-3.235858260401713632e-04,-1.181307972927981979e-04,9.896906145860345089e-04,-6.252296286737911092e-06,-1.459325327053411945e-04,-1.491779347958254891e-05,-3.472966810361371830e-04,-2.667297679077611748e-03,0.000000000000000000e+00,-8.135215545000545889e-03,2.667777025492529611e-03,9.487638158892842846e-05,3.689492923120797955e-04,-4.080940763611220286e-04,1.522790857558567988e-04,-2.048662150482981250e-04,4.718518516942512230e-04,-6.899000093582698199e-04,-6.608312153861072946e-05,-1.441199604988362083e-04,9.884843309363496987e-05,4.997303280459807753e-04,-4.522636039641064862e-04,5.750245894948826384e-04,-1.560213692785623077e-05,-3.190693424270110668e-04,1.483571675291132789e-04,-3.178392409528053874e-04,1.940777539371841328e-04,9.507598578751164532e-05,-3.863608845108437262e-04,-5.275173165402975792e-04,6.128443345574204797e-05,-5.881414588508028724e-04,-1.346402207586851587e-03,4.976562900754503450e-03,0.000000000000000000e+00,-8.134228810262881387e-03,9.365750775741884301e-04,-7.985818993037078128e-05,8.995595971328125952e-06,1.498119097963161684e-03,-5.263573494626474884e-04,5.786275624795793673e-04,-8.075507117053586873e-04,8.990783965771736476e-04,-5.799389758060540185e-04,2.844397990449276008e-04,5.197970028003305281e-06,-5.236809397425664248e-04,6.135681076459883598e-04,-8.214128303900353678e-04,-1.347226596311037013e-05,5.666211286172566104e-04,-6.833204290343658244e-04,7.635038157796667033e-04,9.510275054133785887e-05,3.082921611621043277e-04,-1.654262679819977423e-04,8.309037590313973288e-04,4.727693971500060779e-04,-1.547342140258592771e-04,1.047529756165809824e-03,-6.881475904418463477e-03,0.000000000000000000e+00,-8.723701509609726318e-03,9.398648712762766025e-04,1.245524457109681727e-03,7.008194149358565751e-05,-1.662288290083649748e-04,-7.472642880737440378e-05,-6.554562374295611537e-04,6.237160862339326088e-04,-5.546956428892922718e-04,2.779571661554046023e-04,-5.050829808638903403e-04,1.956746475693600434e-04,4.346888931686597153e-04,-5.831891891836176811e-04,8.924288428663261193e-04,-2.701096737516690783e-04,4.500743707924906658e-05,3.894891253487815634e-04,-3.296089783251601475e-04,4.807464488676506712e-04,-4.386948434251376717e-04,8.896724224270134967e-04,-1.000366595392124637e-03,-6.125178287802555011e-04,4.582255620137295387e-04,-3.317011662079464955e-04,6.932087473819964138e-04,0.000000000000000000e+00,-1.535160149345460127e-02,1.429581475786160117e-03,-4.200843684137936518e-04,5.694769955031994809e-04,-2.986681990738710292e-04,2.915496574193237288e-04,5.234960166088986405e-04,-6.505135834782871948e-04,2.312291610359667928e-04,6.904971695293829763e-05,2.858863687739920359e-04,-2.072287819031821499e-04,-1.661732414390229182e-04,3.547649474451992609e-04,-9.815451403178113068e-04,1.083852249032339187e-03,-6.369811264358024800e-04,9.688491718272071191e-04,-5.920836247314964365e-04,-1.491359900035837583e-05,4.599077635971522649e-04,-4.857544629708605128e-04,9.982328061294244367e-04,-6.790348143937091716e-05,-1.671399690328087941e-03,1.656435463437165752e-03,-7.281476314555188588e-03,0.000000000000000000e+00,-8.164542190148456335e-03,-4.229423586214685685e-03,1.161104985289735124e-05,5.279330690608649524e-04,4.232290991996996796e-04,1.013788082528622938e-04,-7.176138096116877244e-05,1.893911172834444477e-04,1.407971792940125664e-04,-4.636992549176700146e-04,1.948717204822499968e-05,-5.393314789576305316e-05,-1.979836444873829136e-04,5.668193001693521381e-04,4.255785433259449551e-05,-4.124701106688193368e-04,5.579528897689654430e-04,-5.020331616993022050e-04,1.190766644393903258e-03,2.436217985136927941e-04,-5.155800520066301969e-04,1.034731940498902415e-04,-8.709376711452423677e-04,5.838746298085202915e-04,8.582527152331896180e-04,-2.006481885487094085e-04,1.737785750839000070e-03,0.000000000000000000e+00,-7.689286225796973170e-04,2.004780507911169130e-03,9.650912454974272438e-04,-2.210049758443219207e-04,6.501633621274156621e-04,-5.420552666017303296e-04,5.820602509428817297e-04,1.862284982660467557e-05,-1.280535449494901170e-04,1.458602288786637051e-04,2.739382803929471880e-04,-4.469592188202846199e-04,1.871767837082104679e-04,-5.263291049265695709e-04,7.355285375649677415e-04,-8.017588382189614617e-05,2.484167058374357555e-04,1.790006824870409355e-04,-8.695315694053776592e-04,7.131028199228114667e-04,4.937072378414823976e-05,6.474655719976415893e-04,6.113567162109328655e-04,-7.168581529885877405e-04,8.270279540458034401e-05,3.731320599202678082e-06,2.706592194226003188e-03,0.000000000000000000e+00,-3.728888005323716592e-04,-4.260674544749150187e-03,-1.260238985047649031e-03,4.044256971038734643e-04,-4.280235493293755851e-04,7.635867352273722737e-04,-5.204974431532430248e-04,2.996222432385967300e-04,3.619441638331576550e-04,-5.640531992636860789e-04,5.421057731353316625e-04,-3.658891783451839914e-04,4.435649587883059891e-04,1.232383604072303336e-04,-6.652469402422458034e-04,4.577571237843884350e-04,1.123217323148512266e-04,-2.762464595714269320e-04,4.943617711436485221e-04,-6.798156533368947393e-04,1.361546828622169948e-03,-1.353418069488953983e-03,1.412125064463715367e-04,3.507409958994099695e-04,1.952512689524001641e-04,-1.328170593613916964e-04,-4.780576666599953978e-03,0.000000000000000000e+00,-3.339975988444264065e-04,1.042203517559677850e-03,-9.813434155392963040e-04,3.698437373522850944e-04,1.908689879837902005e-04,-4.884963188021488982e-04,9.205813897903654180e-04,-3.969083898984577196e-04,1.603359493999769857e-04,1.209195186325437568e-04,-4.763757729475862177e-04,3.504562295253470998e-04,-9.407632685961703212e-04,2.423410772148103405e-04,1.525022495628162924e-04,-4.257541938192452432e-05,-5.276684878864746324e-05,3.786020901186704112e-04,3.506017721903898366e-04,-9.008883071932840463e-05,-8.101386071928517313e-04,1.040128017783842297e-03,-1.873200546954483273e-04,-7.159842605569059337e-04,1.097086214673450612e-03,-1.583857621917037113e-03,3.901970092487404718e-03,0.000000000000000000e+00,-1.859466284287312381e-03,8.396546534030286313e-04,4.276921641851099223e-04,1.317994739268420960e-04,-8.728493650935286152e-06,4.211188953500978301e-04,-6.425295910826198890e-04,-1.647551492005767157e-04,3.603625167359250214e-04,-2.042115200609894785e-05,-5.328677395947193631e-04,3.198432161689462351e-04,4.420483171492662201e-04,-3.457978982405374071e-04,-2.507354598347379723e-04,-3.449364448418878321e-04,3.880451143271042638e-04,-4.465610671937361937e-04,4.151594489480776211e-04,-1.822884321359329268e-04,7.567956467814099990e-04,-3.744059977450146098e-04,4.487151379731823880e-04,2.124816857472951713e-04,-6.024603401747765600e-04,6.711266942582998002e-04,-1.897626661027717069e-03,0.000000000000000000e+00,-8.430441036813170891e-03,-2.127254902794356497e-03,5.661071860114721141e-04,-5.764062143009024463e-04,8.218081815041864530e-05,-1.161715626261048743e-05,7.071659616984159397e-05,2.866377129484445983e-04,-2.263040197298939410e-04,1.080907244674049884e-06,-2.903328388355002178e-04,2.513157907019926594e-05,-1.069277088711526828e-03,2.113347732730495756e-04,1.011593483492748743e-03,-4.560957063781599609e-04,-2.039395329031264256e-04,1.882171438235192467e-04,-2.497183324386433013e-04,4.279602162907869051e-07,-2.625600350920904275e-04,5.980351895013626433e-04,-1.056013654412487214e-04,1.772442287847551508e-04,1.095802334982977225e-03,-1.867552801753591006e-03,-2.540735710331322970e-03,-6.814656758054035495e-05,-3.948981873095313774e-03,8.227031290972103283e-03,-5.534595554623832981e-04,-3.016869092113808374e-04,7.821688877487185812e-04,-6.115930791564691505e-04,3.794163170258136827e-04,-5.003336551137496473e-04,-7.678802525189214092e-05,1.217501803845645494e-04,-3.530873404907966659e-04,8.580702868527340056e-04,-6.185444474081870560e-04,-3.606608720125729418e-04,-4.551943696891959422e-04,5.970288527041289761e-04,-1.572787607670451525e-04,4.295275550585168586e-04,-8.043308086662248764e-05,1.636719127888353466e-04,5.917592191245014320e-05,-5.985172170104730569e-05,-5.961962656610035128e-04,7.438633573624829111e-04,-1.183789359959463473e-03,5.467279494886068640e-05,4.443823904231807009e-03,-1.476510557612828695e-07,-1.885541314799290874e-04,-2.543552458777535198e-03,3.148963135993161676e-04,6.900580701887644268e-04,-8.164105220320462238e-04,3.555014951572223907e-04,-2.143051914656622290e-04,5.909739521924646955e-04,-1.439067715686321333e-04,6.527990513183779686e-06,-4.170039876097426354e-05,-8.778468494436599944e-04,5.069082278434301368e-04,1.363577844036675308e-05,-5.548890694337836257e-04,-9.439295231671231568e-04,2.151267447296336473e-04,2.046372928795540095e-05,-2.068509459479830437e-04,2.093344599515045755e-04,2.016236284167709355e-04,-7.196807012235570790e-04,1.433471745729665483e-03,-4.127790310283259586e-04,1.019698611125139731e-03,-1.366431804852977650e-03,1.914098206107214123e-02,0.000000000000000000e+00,-9.427706573996454370e-05,-4.148327291210385714e-04,-2.276850571684922893e-03,3.675702401301591442e-05,5.831152494626049140e-04,-6.620350632579709640e-04,4.265641404115964571e-04,-8.872824417958502085e-04,4.799456803284691381e-04,-7.907022965556521118e-04,2.544679927066777398e-04,-6.314938446834481934e-04,4.804892326454263747e-04,-3.775620826027408514e-04,5.773105966455270794e-04,7.724129494811181763e-04,-1.329044488634634419e-03,5.784706262282007880e-04,-5.546163825021592497e-04,-3.003278594497172180e-05,3.515563946096112564e-04,3.181251951151278247e-04,-8.719711395914844527e-04,2.749348486649346671e-04,-7.331566327160669297e-04,-7.253999655149137322e-04,-1.986311658085918724e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.264350680490410744e-02,9.625310149427794126e-04,1.591761682618374283e-03,-2.098522745164143569e-04,2.624424101473057046e-04,-6.427786675740691487e-04,1.257120863697490506e-03,-1.345301709450710554e-03,3.446520391471289855e-04,-2.702714875161247544e-05,-2.984288255785643297e-04,-8.113634714414418242e-04,-7.400940371690264887e-04,-5.651212721730179819e-04,-7.929368095732584193e-04,7.702281002163946164e-04,-5.477343160869690150e-04,1.588869615087466281e-04,-1.017667322201859688e-03,5.449070768151016621e-04,-2.462962649889756123e-03,2.325610715310563476e-03,-2.548398107138639436e-03,-1.247828171720028259e-03,7.662060807243552436e-03,-2.618490549718675842e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.591134912181519721e-03,3.803656629884436154e-03,-3.746174409740715434e-03,2.783012683395250184e-03,3.229266844821066570e-03,5.125461497351111242e-03,-1.935747287741452008e-03,-3.580208688073103465e-04,1.777241454280088957e-03,-3.194371304261031403e-03,-4.198222373517490960e-03,8.532599167323661089e-04,-2.278483550218082343e-04,5.307297329750866252e-03,3.582610200361396706e-03,-4.238046399812870832e-03,-1.712093838785680054e-04,3.072261730023554370e-03,1.381390380231338737e-03,-3.429348122196490371e-03,1.323088907857971480e-02,-4.624339830144649083e-03,-2.778788799803237012e-03,2.201051784675257805e-02,-2.930073980804381861e-02,-1.215056509971214858e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.926142756757006852e-10,-5.910808368649152269e-08,-5.940069796216724033e-08,-9.948885372973810889e-09,-3.120385804168900973e-05,0.000000000000000000e+00,0.000000000000000000e+00,-2.085463837138469025e-04,-1.898170022774710733e-09,0.000000000000000000e+00,0.000000000000000000e+00,-9.887639300607238017e-09,0.000000000000000000e+00,-2.774553855811070472e-05,-5.138062695946426203e-06,-1.965327580598700827e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
